9.974011e+001,2.846009e+002
1.007043e+002,2.851457e+002
1.016686e+002,2.874655e+002
1.026328e+002,2.915939e+002
1.035970e+002,2.935451e+002
1.045613e+002,2.939010e+002
1.055255e+002,2.928071e+002
1.064897e+002,2.902718e+002
1.074540e+002,2.835512e+002
1.084182e+002,2.779712e+002
1.093824e+002,2.740926e+002
1.103467e+002,2.714848e+002
1.113109e+002,2.684288e+002
1.122751e+002,2.649537e+002
1.132394e+002,2.628597e+002
1.142036e+002,2.623075e+002
1.151678e+002,2.630509e+002
1.161321e+002,2.640158e+002
1.170963e+002,2.641070e+002
1.180605e+002,2.632000e+002
1.190248e+002,2.613706e+002
1.199890e+002,2.588780e+002
1.209532e+002,2.565992e+002
1.219175e+002,2.550226e+002
1.228817e+002,2.542539e+002
1.238459e+002,2.538993e+002
1.248102e+002,2.532480e+002
1.257744e+002,2.515940e+002
1.267386e+002,2.499171e+002
1.277029e+002,2.475514e+002
1.286671e+002,2.445274e+002
1.296313e+002,2.416541e+002
1.305956e+002,2.405017e+002
1.315598e+002,2.396836e+002
1.325240e+002,2.390296e+002
1.334883e+002,2.384879e+002
1.344525e+002,2.381710e+002
1.354167e+002,2.374974e+002
1.363810e+002,2.364326e+002
1.373452e+002,2.352070e+002
1.383094e+002,2.340746e+002
1.392737e+002,2.332230e+002
1.402379e+002,2.317972e+002
1.412021e+002,2.292024e+002
1.421664e+002,2.261759e+002
1.431306e+002,2.239716e+002
1.440948e+002,2.243203e+002
1.450591e+002,2.242723e+002
1.460233e+002,2.224539e+002
1.469875e+002,2.194499e+002
1.479518e+002,2.171394e+002
1.489160e+002,2.174825e+002
1.498802e+002,2.180902e+002
1.508445e+002,2.192682e+002
1.518087e+002,2.210500e+002
1.527729e+002,2.231736e+002
1.537372e+002,2.236564e+002
1.547014e+002,2.221106e+002
1.556656e+002,2.180569e+002
1.566299e+002,2.113430e+002
1.575941e+002,2.021375e+002
1.585583e+002,1.974444e+002
1.595226e+002,1.980644e+002
1.604868e+002,2.009242e+002
1.614510e+002,2.030338e+002
1.624153e+002,2.032727e+002
1.633795e+002,2.023520e+002
1.643438e+002,2.010906e+002
1.653080e+002,1.996406e+002
1.662722e+002,1.977858e+002
1.672365e+002,1.935273e+002
1.682007e+002,1.905621e+002
1.691649e+002,1.921796e+002
1.701292e+002,1.974326e+002
1.710934e+002,2.033082e+002
1.720576e+002,2.026522e+002
1.730219e+002,1.983618e+002
1.739861e+002,1.942200e+002
1.749503e+002,1.912326e+002
1.759146e+002,1.888690e+002
1.768788e+002,1.864949e+002
1.778430e+002,1.864826e+002
1.788073e+002,1.863589e+002
1.797715e+002,1.842510e+002
1.807357e+002,1.785844e+002
1.817000e+002,1.765028e+002
1.826642e+002,1.784111e+002
1.836284e+002,1.812784e+002
1.845927e+002,1.829466e+002
1.855569e+002,1.821676e+002
1.865211e+002,1.799327e+002
1.874854e+002,1.782979e+002
1.884496e+002,1.772779e+002
1.894138e+002,1.765070e+002
1.903781e+002,1.750334e+002
1.913423e+002,1.735381e+002
1.923065e+002,1.732568e+002
1.932708e+002,1.737678e+002
1.942350e+002,1.741614e+002
1.951992e+002,1.725044e+002
1.961635e+002,1.678325e+002
1.971277e+002,1.649780e+002
1.980919e+002,1.658654e+002
1.990562e+002,1.704398e+002
2.000204e+002,1.733211e+002
2.009846e+002,1.721928e+002
2.019489e+002,1.704263e+002
2.029131e+002,1.691506e+002
2.038773e+002,1.688287e+002
2.048416e+002,1.686864e+002
2.058058e+002,1.673823e+002
2.067700e+002,1.659635e+002
2.077343e+002,1.653454e+002
2.086985e+002,1.661811e+002
