9.941663e+001,0.000000e+000
1.003809e+002,3.451144e+002
1.013451e+002,3.436331e+002
1.023093e+002,3.414859e+002
1.032736e+002,3.421451e+002
1.042378e+002,3.470566e+002
1.052020e+002,3.515217e+002
1.061663e+002,3.534919e+002
1.071305e+002,3.518756e+002
1.080947e+002,3.472285e+002
1.090590e+002,3.408567e+002
1.100232e+002,3.346719e+002
1.109874e+002,3.298358e+002
1.119517e+002,3.270363e+002
1.129159e+002,3.256592e+002
1.138801e+002,3.251478e+002
1.148444e+002,3.253437e+002
1.158086e+002,3.259897e+002
1.167728e+002,3.265021e+002
1.177371e+002,3.270759e+002
1.187013e+002,3.274217e+002
1.196655e+002,3.273123e+002
1.206298e+002,3.266711e+002
1.215940e+002,3.263215e+002
1.225582e+002,3.264490e+002
1.235225e+002,3.261316e+002
1.244867e+002,3.252738e+002
1.254509e+002,3.241708e+002
1.264152e+002,3.232516e+002
1.273794e+002,3.216998e+002
1.283436e+002,3.195961e+002
1.293079e+002,3.170775e+002
1.302721e+002,3.143494e+002
1.312363e+002,3.116793e+002
1.322006e+002,3.092183e+002
1.331648e+002,3.070246e+002
1.341290e+002,3.051719e+002
1.350933e+002,3.037878e+002
1.360575e+002,3.028789e+002
1.370217e+002,3.023187e+002
1.379860e+002,3.022238e+002
1.389502e+002,3.026405e+002
1.399144e+002,3.032505e+002
1.408787e+002,3.050792e+002
1.418429e+002,3.055328e+002
1.428071e+002,3.030758e+002
1.437714e+002,2.970163e+002
1.447356e+002,2.922860e+002
1.456998e+002,2.907300e+002
1.466641e+002,2.907612e+002
1.476283e+002,2.916686e+002
1.485925e+002,2.930717e+002
1.495568e+002,2.944849e+002
1.505210e+002,2.955829e+002
1.514852e+002,2.962382e+002
1.524495e+002,2.961769e+002
1.534137e+002,2.948767e+002
1.543779e+002,2.922471e+002
1.553422e+002,2.901257e+002
1.563064e+002,2.888393e+002
1.572706e+002,2.881259e+002
1.582349e+002,2.866459e+002
1.591991e+002,2.826772e+002
1.601633e+002,2.791474e+002
1.611276e+002,2.768070e+002
1.620918e+002,2.758492e+002
1.630560e+002,2.754066e+002
1.640203e+002,2.751404e+002
1.649845e+002,2.750116e+002
1.659487e+002,2.752723e+002
1.669130e+002,2.761024e+002
1.678772e+002,2.769556e+002
1.688414e+002,2.762166e+002
1.698057e+002,2.743893e+002
1.707699e+002,2.723705e+002
1.717341e+002,2.712284e+002
1.726984e+002,2.717165e+002
1.736626e+002,2.729139e+002
1.746268e+002,2.751216e+002
1.755911e+002,2.773078e+002
1.765553e+002,2.776015e+002
1.775195e+002,2.732974e+002
1.784838e+002,2.692307e+002
1.794480e+002,2.659576e+002
1.804122e+002,2.638702e+002
1.813765e+002,2.632059e+002
1.823407e+002,2.655144e+002
1.833049e+002,2.672313e+002
1.842692e+002,2.670976e+002
1.852334e+002,2.649655e+002
1.861976e+002,2.620115e+002
1.871619e+002,2.595937e+002
1.881261e+002,2.575753e+002
1.890903e+002,2.566223e+002
1.900546e+002,2.571871e+002
1.910188e+002,2.594064e+002
1.919830e+002,2.594680e+002
1.929473e+002,2.578477e+002
1.939115e+002,2.560834e+002
1.948757e+002,2.549464e+002
1.958400e+002,2.531982e+002
1.968042e+002,2.518520e+002
1.977684e+002,2.519547e+002
1.987327e+002,2.524775e+002
1.996969e+002,2.524537e+002
2.006611e+002,2.518498e+002
2.016254e+002,2.515394e+002
2.025896e+002,2.506790e+002
2.035538e+002,2.494026e+002
2.045181e+002,2.482052e+002
2.054823e+002,2.484413e+002
2.064465e+002,2.492146e+002
2.074108e+002,2.491345e+002
2.083750e+002,2.482628e+002
2.093392e+002,2.471414e+002
2.103035e+002,2.470667e+002
2.112677e+002,2.479572e+002
2.122319e+002,2.488610e+002
2.131962e+002,2.493217e+002
2.141604e+002,2.490717e+002
2.151246e+002,2.480900e+002
2.160889e+002,2.467863e+002
2.170531e+002,2.459277e+002
2.180173e+002,2.457496e+002
2.189816e+002,2.461424e+002
2.199458e+002,2.456852e+002
2.209100e+002,2.434263e+002
2.218743e+002,2.409067e+002
2.228385e+002,2.393372e+002
2.238027e+002,2.396750e+002
2.247670e+002,2.414565e+002
2.257312e+002,2.427374e+002
2.266954e+002,2.435058e+002
2.276597e+002,2.435764e+002
2.286239e+002,2.427148e+002
2.295881e+002,2.405916e+002
2.305524e+002,2.402664e+002
2.315166e+002,2.419246e+002
2.324808e+002,2.441697e+002
2.334451e+002,2.447935e+002
2.344093e+002,2.414623e+002
2.353735e+002,2.389780e+002
2.363378e+002,2.394682e+002
2.373020e+002,2.422406e+002
2.382662e+002,2.451421e+002
2.392305e+002,2.451475e+002
2.401947e+002,2.441782e+002
2.411589e+002,2.435313e+002
2.421232e+002,2.435020e+002
2.430874e+002,2.439000e+002
2.440516e+002,2.442679e+002
2.450159e+002,2.445265e+002
2.459801e+002,2.442233e+002
2.469443e+002,2.431638e+002
2.479086e+002,2.414255e+002
2.488728e+002,2.405470e+002
2.498370e+002,2.393895e+002
2.508013e+002,2.386041e+002
2.517655e+002,2.390333e+002
2.527297e+002,2.412441e+002
2.536940e+002,2.425604e+002
2.546582e+002,2.427712e+002
2.556224e+002,2.427907e+002
2.565867e+002,2.422760e+002
2.575509e+002,2.406254e+002
2.585151e+002,2.389783e+002
2.594794e+002,2.404417e+002
2.604436e+002,2.435540e+002
2.614078e+002,2.462766e+002
2.623721e+002,2.465709e+002
2.633363e+002,2.441768e+002
2.643005e+002,2.430292e+002
2.652648e+002,2.437560e+002
2.662290e+002,2.455491e+002
2.671932e+002,2.471927e+002
2.681575e+002,2.478298e+002
2.691217e+002,2.482874e+002
2.700859e+002,2.489007e+002
2.710502e+002,2.495958e+002
2.720144e+002,2.501966e+002
2.729786e+002,2.504899e+002
2.739429e+002,2.513100e+002
2.749071e+002,2.532213e+002
2.758713e+002,2.554257e+002
2.768356e+002,2.565768e+002
2.777998e+002,2.543021e+002
2.787640e+002,2.504022e+002
2.797283e+002,2.489500e+002
2.806925e+002,2.506912e+002
2.816567e+002,2.546719e+002
2.826210e+002,2.569333e+002
2.835852e+002,2.556274e+002
2.845494e+002,2.550807e+002
2.855137e+002,2.559724e+002
2.864779e+002,2.577378e+002
2.874421e+002,2.580423e+002
2.884064e+002,2.565855e+002
2.893706e+002,2.552413e+002
2.903348e+002,2.544746e+002
2.912991e+002,2.542943e+002
2.922633e+002,2.541589e+002
2.932275e+002,2.523947e+002
2.941918e+002,2.509403e+002
2.951560e+002,2.514562e+002
2.961202e+002,2.542437e+002
2.970845e+002,2.581743e+002
2.980487e+002,2.589282e+002
2.990129e+002,2.576779e+002
2.999772e+002,2.562023e+002
3.009414e+002,2.554304e+002
3.019056e+002,2.555678e+002
3.028699e+002,2.562334e+002
3.038341e+002,2.567373e+002
3.047983e+002,2.567259e+002
3.057626e+002,2.560266e+002
3.067268e+002,2.547521e+002
3.076910e+002,2.546019e+002
3.086553e+002,2.557934e+002
3.096195e+002,2.570067e+002
3.105837e+002,2.580295e+002
3.115480e+002,2.589979e+002
3.125122e+002,2.596786e+002
3.134764e+002,2.589995e+002
3.144407e+002,2.579526e+002
3.154049e+002,2.573836e+002
3.163691e+002,2.577603e+002
3.173334e+002,2.583994e+002
3.182976e+002,2.587969e+002
3.192618e+002,2.591754e+002
3.202261e+002,2.597013e+002
3.211903e+002,2.608174e+002
3.221545e+002,2.635980e+002
3.231188e+002,2.651046e+002
3.240830e+002,2.638733e+002
3.250472e+002,2.620974e+002
3.260115e+002,2.617360e+002
3.269757e+002,2.640778e+002
3.279399e+002,2.662830e+002
3.289042e+002,2.664728e+002
3.298684e+002,2.658370e+002
3.308326e+002,2.658152e+002
3.317969e+002,2.678496e+002
3.327611e+002,2.713523e+002
3.337253e+002,2.725199e+002
3.346896e+002,2.712487e+002
3.356538e+002,2.691001e+002
3.366180e+002,2.681700e+002
3.375823e+002,2.689050e+002
3.385465e+002,2.700563e+002
3.395107e+002,2.730861e+002
3.404750e+002,2.764803e+002
3.414392e+002,2.780451e+002
3.424034e+002,2.756940e+002
